Latitude_degree,Longitudedegree,Water_Sample_Depth_m,Microplastics_measurement,Toxicity,Color,nearest_current_speed,nearest_u_current,nearest_v_current,is_land
39.799333,6.61,0.0,2.179487,High,Red,0.0823468309814132,-0.0340000018477439,0.0750000029802322,False
39.80334,5.986068,0.0,5.687438,High,Red,0.1262695602442923,-0.0620000027120113,0.1100000068545341,False
39.8005,5.4095,0.0,1.855895,High,Red,0.1838967138866212,-0.1270000040531158,0.1330000013113021,False
39.80334,4.813024,0.0,1.724138,High,Red,0.0659242040362198,0.0650000050663948,-0.0110000008717179,False
38.324,9.303,0.0,2.541296,High,Red,0.0331360828758431,-0.032999999821186,0.003000000026077,False
38.3797,9.52133,0.0,1.702191,High,Red,0.1209049269669635,-0.1130000054836273,0.0430000014603138,False
38.5445,9.82533,0.0,2.179487,High,Red,0.0550817608392819,-0.055000003427267,-0.003000000026077,False
38.9165,13.299333,0.0,2.295152,High,Red,0.0680294091034631,0.0680000036954879,-0.0020000000949949,False
39.9,19.223,0.0,5.4,High,Red,0.0072111026997101,0.006000000052154,0.0040000001899898,False
39.899,19.125,0.0,0.78,High,Red,0.0332415418875967,0.0090000005438923,-0.0320000015199184,False
39.925,19.282,0.0,0.26,High,Red,0.0072111026997101,0.006000000052154,0.0040000001899898,False
39.419,19.619,0.0,1.783333,High,Red,0.0616116896230094,-0.0600000023841857,0.0140000004321336,False
39.402,19.677,0.0,0.423333,High,Red,0.1149478205942164,-0.1020000055432319,0.0530000030994415,False
39.393,19.741,0.0,2.943333,High,Red,0.1149478205942164,-0.1020000055432319,0.0530000030994415,False
39.389,19.819,0.0,2.66,High,Red,0.1149478205942164,-0.1020000055432319,0.0530000030994415,False
39.4,19.898,0.0,0.783333,High,Red,0.1209338710299583,-0.1050000041723251,0.0600000023841857,False
39.473,20.093,0.0,4.6,High,Red,0.1209338710299583,-0.1050000041723251,0.0600000023841857,False
39.648,19.944,0.0,5.033333,High,Red,0.0442040727563644,-0.0350000001490116,0.0270000007003545,False
39.655,19.982,0.0,0.92,High,Red,0.0442040727563644,-0.0350000001490116,0.0270000007003545,False
39.668,20.019,0.0,4.26,High,Red,0.0442040727563644,-0.0350000001490116,0.0270000007003545,False
39.84,19.28,0.0,0.096667,High,Red,0.0291547604996321,-0.0290000010281801,0.003000000026077,False
39.849,19.291,0.0,0.456667,High,Red,0.0291547604996321,-0.0290000010281801,0.003000000026077,False
39.86,19.313,0.0,0.43,High,Red,0.0291547604996321,-0.0290000010281801,0.003000000026077,False
39.855,19.341,0.0,0.266667,High,Red,0.0291547604996321,-0.0290000010281801,0.003000000026077,False
39.26,19.792,0.0,1.216667,High,Red,0.03679673975294,-0.0270000007003545,0.025000000372529,False
39.26,19.771,0.0,0.716667,High,Red,0.03679673975294,-0.0270000007003545,0.025000000372529,False
39.26,19.748,0.0,0.896667,High,Red,0.03679673975294,-0.0270000007003545,0.025000000372529,False
39.263,19.823,0.0,1.67,High,Red,0.03679673975294,-0.0270000007003545,0.025000000372529,False
39.286,19.847,0.0,0.576667,High,Red,0.03679673975294,-0.0270000007003545,0.025000000372529,False
39.487,20.079,0.0,0.663333,High,Red,0.1209338710299583,-0.1050000041723251,0.0600000023841857,False
39.484,20.119,0.0,0.34,High,Red,0.1209338710299583,-0.1050000041723251,0.0600000023841857,False
39.63,19.951,0.0,0.273333,High,Red,0.0442040727563644,-0.0350000001490116,0.0270000007003545,False
39.644,19.985,0.0,0.346667,High,Red,0.0442040727563644,-0.0350000001490116,0.0270000007003545,False
39.651,20.032,0.0,3.036667,High,Red,0.0442040727563644,-0.0350000001490116,0.0270000007003545,False
37.7,24.3,0.0,0.166667,High,Red,0.1188486455595644,-0.1150000020861625,0.0300000011920928,False
37.7,24.2,0.0,0.066667,High,Red,0.1188486455595644,-0.1150000020861625,0.0300000011920928,False
37.8,24.3,0.0,0.1,High,Red,0.1188486455595644,-0.1150000020861625,0.0300000011920928,False
37.8,24.3,0.0,0.066667,High,Red,0.1188486455595644,-0.1150000020861625,0.0300000011920928,False
37.8,24.4,0.0,0.1,High,Red,0.0887693673462818,-0.0860000029206276,-0.0220000017434358,False
37.9,24.7,0.0,0.206667,High,Red,0.1351480664708413,0.0290000010281801,-0.1319999992847442,False
37.9,24.7,0.0,0.326667,High,Red,0.1351480664708413,0.0290000010281801,-0.1319999992847442,False
37.9,24.7,0.0,0.29,High,Red,0.1351480664708413,0.0290000010281801,-0.1319999992847442,False
37.5,25.3,0.0,0.166667,High,Red,0.0958592751481485,-0.0900000035762786,0.032999999821186,False
37.5,25.3,0.0,0.1,High,Red,0.0958592751481485,-0.0900000035762786,0.032999999821186,False
37.5,25.3,0.0,0.066667,High,Red,0.0958592751481485,-0.0900000035762786,0.032999999821186,False
37.5,25.4,0.0,0.133333,High,Red,0.1123076191970965,-0.1020000055432319,0.0470000021159648,False
37.5,25.5,0.0,0.066667,High,Red,0.1123076191970965,-0.1020000055432319,0.0470000021159648,False
37.5,26.3,0.0,0.066667,High,Red,0.1189285541864577,-0.0400000028312206,0.1120000034570694,False
37.5,26.3,0.0,1.176667,High,Red,0.1189285541864577,-0.0400000028312206,0.1120000034570694,False
37.6,26.5,0.0,0.366667,High,Red,0.11693161381985,-0.077000007033348,0.0880000069737434,False
37.6,26.5,0.0,0.266667,High,Red,0.11693161381985,-0.077000007033348,0.0880000069737434,False
37.7,26.4,0.0,0.576667,High,Red,0.1704230132833963,-0.1000000014901161,0.1380000114440918,False
36.683,21.665,0.0,0.685714,High,Red,0.0344093025942605,0.0280000008642673,0.0200000014156103,False
36.239,22.33,0.0,0.554762,High,Red,0.1242014565777486,0.0990000069141388,-0.0750000029802322,False
36.017,23.163,0.0,0.385714,High,Red,0.1240161349139619,0.0760000050067901,-0.0980000048875808,False
36.278,25.2,0.0,0.742857,High,Red,0.1098954110679681,-0.106000006198883,-0.0290000010281801,False
36.957,25.362,0.0,0.978571,High,Red,0.1015923291678742,-0.0950000062584877,0.0360000021755695,False
37.14,25.242,0.0,0.202381,High,Red,0.1436941244347634,-0.1420000046491623,0.0220000017434358,False
37.173,25.693,0.0,0.17381,High,Red,0.1725862122318919,-0.125,0.1190000027418136,False
37.148,25.407,0.0,1.557143,High,Red,0.1492648708548474,-0.1420000046491623,0.0460000038146972,False
37.543,25.541,0.0,0.357143,High,Red,0.1123076191970965,-0.1020000055432319,0.0470000021159648,False
37.471,25.159,0.0,0.159524,High,Red,0.0958592751481485,-0.0900000035762786,0.032999999821186,False
34.816,26.13,0.0,0.613333,High,Red,0.1151043036819379,-0.0570000037550926,-0.1000000014901161,False
36.086,28.22,0.0,0.6,High,Red,0.2200568238851895,-0.2120000123977661,-0.0590000040829181,False
36.023,29.562,0.0,1.173333,High,Red,0.1156762773515202,-0.0950000062584877,0.0659999996423721,False
36.806,23.468,0.0,0.133333,High,Red,0.0478016762247149,-0.0290000010281801,-0.038000002503395,False
36.12,25.227,0.0,2.5,High,Red,0.1584045475070393,-0.096000000834465,-0.1260000020265579,False
35.742,26.212,0.0,0.9,High,Red,0.1475127201414541,-0.0320000015199184,0.1440000087022781,False
40.221,25.218,0.0,0.526667,High,Red,0.0152643379500526,-0.0080000003799796,0.0130000002682209,False
39.904,24.302,0.0,0.406667,High,Red,0.1128716119601527,-0.1120000034570694,0.0140000004321336,False
39.307,23.827,0.0,0.216667,High,Red,0.1078239373785688,0.0950000062584877,-0.0510000027716159,False
37.787,23.701,0.0,0.84,High,Red,0.1100227313288206,-0.0480000004172325,0.0990000069141388,False
37.774,23.648,0.0,0.25,High,Red,0.1100227313288206,-0.0480000004172325,0.0990000069141388,False
56.33,173.7,0.0,0.079,High,Red,0.2250355654388659,0.2040000110864639,-0.0950000062584877,False
59.32,178.78,0.0,0.26,High,Red,0.1360000056378981,0.0640000030398368,-0.1200000047683715,False
50.24,165.13,0.0,0.035,High,Red,0.1170170989085405,0.1170000061392784,-0.0020000000949949,False
40.32,149.59,0.0,0.018,High,Red,0.1694992761863743,-0.0530000030994415,0.1610000133514404,False
69.558611,47.705556,0.2,0.017999,High,Red,0.0170880082205195,-0.006000000052154,0.0160000007599592,False
69.823889,50.555278,0.2,0.0045,Medium,Blue,0.0076157733147329,0.003000000026077,-0.0070000002160668,False
43.4316,7.8389,0.1,0.54767,High,Red,0.1452790525889835,-0.145000010728836,-0.0090000005438923,False
43.41,7.86,0.1,5.78377,High,Red,0.1452790525889835,-0.145000010728836,-0.0090000005438923,False
43.3994,7.8494,0.1,1.69186,High,Red,0.1452790525889835,-0.145000010728836,-0.0090000005438923,False
42.8009,8.5459,0.1,0.56875,High,Red,0.169026639782502,-0.003000000026077,0.1690000146627426,False
43.4294,7.8675,0.1,0.21598,High,Red,0.1452790525889835,-0.145000010728836,-0.0090000005438923,False
43.3125,7.035,0.1,0.96326,High,Red,0.1634533702533807,-0.1390000134706497,-0.0860000029206276,False
42.9928,6.8771,0.1,0.42574,High,Red,0.1040480693189192,-0.101000003516674,-0.025000000372529,False
43.6134,7.7151,0.16,0.282401,High,Red,0.1452790525889835,-0.145000010728836,-0.0090000005438923,False
43.6011,7.4884,0.16,0.295986,High,Red,0.1790698239197404,-0.1790000051259994,-0.0050000003539025,False
43.4061,7.5918,0.16,1.940703,High,Red,0.1790698239197404,-0.1790000051259994,-0.0050000003539025,False
43.4223,7.5336,0.16,1.315371,High,Red,0.1790698239197404,-0.1790000051259994,-0.0050000003539025,False
43.4446,8.0662,0.16,0.426723,High,Red,0.1220164011632165,-0.1220000088214874,0.0020000000949949,False
42.98,10.0595,0.16,0.779296,High,Red,0.0392045927677604,0.0240000002086162,-0.0310000013560056,False
41.9622,9.9784,0.16,1.27022,High,Red,0.1593800573935951,-0.0510000027716159,-0.1510000079870224,False
41.0423,10.6973,0.16,1.987672,High,Red,0.1412869447237235,0.1410000026226043,0.0090000005438923,False
38.9145,12.5728,0.16,0.054335,High,Red,0.0274590623587083,-0.0150000005960464,-0.0230000019073486,False
38.864,12.6117,0.16,0.106896,High,Red,0.116211019086729,0.1160000041127204,0.0070000002160668,False
38.7068,13.2211,0.16,0.095424,High,Red,0.1274754919530387,0.1270000040531158,0.0110000008717179,False
38.5824,14.2289,0.16,5.304985,High,Red,0.0220227172893395,0.0220000017434358,-0.0010000000474974,False
39.0051,17.2516,0.16,7.151593,High,Red,0.1351480707571226,-0.1230000033974647,-0.0560000017285347,False
37.8775,20.922,0.16,2.772124,High,Red,0.0170293872909932,0.0170000009238719,-0.0010000000474974,False
37.3424,24.6518,0.16,10.683196,High,Red,0.1371167439024369,-0.135000005364418,0.0240000002086162,False
37.4212,25.2742,0.16,0.20679,High,Red,0.0958592751481485,-0.0900000035762786,0.032999999821186,False
37.321,25.6121,0.16,0.786388,High,Red,0.1492648708548474,-0.1420000046491623,0.0460000038146972,False
36.9416,26.2047,0.16,1.06327,High,Red,0.1794017933214066,-0.1170000061392784,0.1360000073909759,False
36.5377,26.5915,0.16,0.827358,High,Red,0.1377534087827228,-0.1240000054240226,0.0600000023841857,False
36.0671,26.9649,0.16,0.614802,High,Red,0.1008464235534168,0.0510000027716159,0.0870000049471855,False
35.8531,26.9148,0.16,0.944321,High,Red,0.1122719995630746,0.0340000018477439,0.1070000082254409,False
35.3542,27.087,0.16,0.379982,High,Red,0.2352807003533653,-0.2290000170469284,0.0540000014007091,False
34.2444,30.0743,0.16,0.111524,High,Red,0.1400357232146585,0.0170000009238719,0.1390000134706497,False
33.6858,34.7054,0.16,0.251603,High,Red,0.065764734642589,0.0580000020563602,-0.0310000013560056,False
34.2885,34.4805,0.16,0.211451,High,Red,0.0621289009866529,0.0040000001899898,-0.0620000027120113,False
35.0936,34.3911,0.16,0.028537,High,Red,0.0901997818420644,-0.0900000035762786,0.006000000052154,False
34.372,34.2181,0.16,0.582702,High,Red,0.0419761849463967,-0.0090000005438923,-0.0410000011324882,False
33.9079,33.4371,0.16,0.164489,High,Red,0.1170341874705097,0.0890000015497207,-0.0760000050067901,False
33.7346,32.7224,0.16,0.036978,High,Red,0.07032780778996,-0.0610000044107437,0.0350000001490116,False
34.3562,33.3521,0.16,0.087735,High,Red,0.1507216032431611,0.1340000033378601,-0.0690000057220459,False
34.7917,31.5748,0.16,0.124855,High,Red,0.0743303447063763,0.0070000002160668,0.0740000009536743,False
35.1845,30.4539,0.16,0.208805,High,Red,0.1445856234666155,-0.1440000087022781,0.0130000002682209,False
35.2319,29.4278,0.16,1.058379,High,Red,0.0661211006737867,-0.0659999996423721,0.0040000001899898,False
34.8602,26.0123,0.16,0.263478,High,Red,0.1141796881154675,-0.0340000018477439,-0.1090000048279762,False
34.7206,24.2273,0.16,0.203404,High,Red,0.0579827588474696,-0.0490000024437904,0.0310000013560056,False
34.4822,22.6018,0.16,0.097535,High,Red,0.0927847029681689,0.0470000021159648,-0.0800000056624412,False
34.5793,22.0629,0.16,0.018085,High,Red,0.0945409987339398,-0.0170000009238719,0.0930000022053718,False
34.844,21.4365,0.16,0.216012,High,Red,0.1267793447799396,-0.1070000082254409,-0.0680000036954879,False
35.1514,20.7348,0.16,2.075921,High,Red,0.0470106390150365,0.0410000011324882,0.0230000019073486,False
35.2415,19.8529,0.16,1.400998,High,Red,0.0733484876371952,0.0140000004321336,-0.072000004351139,False
35.2688,19.026,0.16,1.643207,High,Red,0.1623730339371029,0.1230000033974647,-0.106000006198883,False
35.4776,17.7784,0.16,1.449001,High,Red,0.0740067574025426,0.0740000009536743,0.0010000000474974,False
35.4864,17.2153,0.16,1.968305,High,Red,0.1769180741153255,0.1760000139474868,-0.0180000010877847,False
35.7511,15.8737,0.16,0.475341,High,Red,0.1750000128149986,0.0490000024437904,-0.1680000126361847,False
35.7544,15.6989,0.16,0.591474,High,Red,0.1750000128149986,0.0490000024437904,-0.1680000126361847,False
35.7053,14.8884,0.16,1.218947,High,Red,0.1947434356939611,0.038000002503395,-0.1910000145435333,False
36.1462,14.1726,0.16,0.458419,High,Red,0.1431258222064927,0.1270000040531158,-0.0659999996423721,False
36.5349,13.1282,0.16,2.34786,High,Red,0.2541535044772398,0.1950000077486038,-0.163000002503395,False
36.8408,12.078,0.16,3.619534,High,Red,0.1113956946140913,0.0850000008940696,-0.072000004351139,False
37.033,11.8219,0.16,0.649689,High,Red,0.0991261891355586,-0.0050000003539025,-0.0990000069141388,False
37.3692,7.997,0.16,1.81678,High,Red,0.0855628472189481,0.0600000023841857,0.0610000044107437,False
37.2008,3.5146,0.16,0.10993,High,Red,0.1020686107810441,0.077000007033348,0.06700000166893,False
37.7341,3.8056,0.16,0.299882,High,Red,0.0547083187732135,0.0170000009238719,0.0520000010728836,False
37.8437,4.071,0.16,2.637231,High,Red,0.0458802806214792,0.0160000007599592,0.0430000014603138,False
37.9629,4.3809,0.16,1.24692,High,Red,0.1563201874946904,-0.1560000032186508,0.0100000007078051,False
38.4047,5.4506,0.16,0.545829,High,Red,0.1797387110924892,-0.1750000119209289,-0.0410000011324882,False
38.9957,5.3343,0.16,0.230244,High,Red,0.2031994186468145,0.1570000052452087,0.1290000081062317,False
39.5432,5.139,0.16,1.293024,High,Red,0.0822009743998487,-0.0490000024437904,0.0659999996423721,False
40.46,5.2377,0.16,1.642842,High,Red,0.0978672599085731,-0.0130000002682209,0.0970000028610229,False
43.0879,5.7908,0.16,0.352637,High,Red,0.2286001004746284,-0.2270000129938125,0.0270000007003545,False
43.2754,7.0302,0.16,2.387976,High,Red,0.1634533702533807,-0.1390000134706497,-0.0860000029206276,False
42.9093,7.9889,0.16,0.440247,High,Red,0.0827647272093339,-0.0170000009238719,0.0810000002384185,False
42.2383,8.3221,0.16,3.546349,High,Red,0.1571146190570519,0.0990000069141388,0.1220000088214874,False
41.7705,8.5923,0.16,1.424415,High,Red,0.0556596834338146,0.0170000009238719,0.0530000030994415,False
41.0974,10.9881,0.16,0.230147,High,Red,0.1718284045977085,0.1700000017881393,-0.025000000372529,False
41.0169,11.5414,0.16,0.099286,High,Red,0.1400892622073798,0.1150000020861625,-0.0800000056624412,False
40.9597,11.9157,0.16,0.110457,High,Red,0.0640078150634289,0.0010000000474974,-0.0640000030398368,False
40.6226,13.7388,0.16,3.073221,High,Red,0.0197230840785043,-0.0100000007078051,-0.0170000009238719,False
40.7094,14.1105,0.16,4.64236,High,Red,0.0421900493822869,0.0420000031590461,0.0040000001899898,False
40.8604,13.024,0.16,0.947126,High,Red,0.0010000000474974,0.0,-0.0010000000474974,False
40.9447,11.7364,0.16,0.221199,High,Red,0.081301912125296,0.0430000014603138,-0.0690000057220459,False
41.3924,10.892,0.16,0.903488,High,Red,0.101607088026296,0.1000000014901161,-0.0180000010877847,False
41.7018,10.0377,0.16,0.896831,High,Red,0.0862844208539175,-0.0460000038146972,-0.0730000063776969,False
42.7603,4.1711,0.16,0.252554,High,Red,0.2381008316936534,-0.2340000122785568,0.0440000034868717,False
40.9526,2.0061,0.16,0.85043,High,Red,0.056639213056132,-0.0420000031590461,0.038000002503395,False
40.038,1.625,0.16,3.417169,High,Red,0.1237457154336633,-0.0880000069737434,0.0870000049471855,False
39.005,0.77834,0.16,1.859711,High,Red,0.0754254628962561,0.0750000029802322,-0.0080000003799796,False
44.066403,9.550197,0.0,0.228091,High,Red,0.103754521641957,-0.0460000038146972,0.0930000022053718,False
44.230539,9.106589,0.0,0.600998,High,Red,0.1488086098711633,-0.1200000047683715,0.0880000069737434,False
44.066403,9.550197,0.0,0.046483,High,Red,0.103754521641957,-0.0460000038146972,0.0930000022053718,False
44.230539,9.106589,0.0,0.413022,High,Red,0.1488086098711633,-0.1200000047683715,0.0880000069737434,False
5.6295,83.071167,0.08,0.031239,High,Red,0.2220810840369704,-0.2220000177621841,-0.006000000052154,False
5.6413,83.1797,0.2,0.012001,High,Red,0.2340534249907567,-0.2340000122785568,-0.0050000003539025,False
5.700667,83.643333,0.08,0.045432,High,Red,0.2770162472497111,-0.2730000019073486,0.0470000021159648,False
5.7092,83.7172,0.2,0.012781,High,Red,0.2770162472497111,-0.2730000019073486,0.0470000021159648,False
5.8815,84.9375,0.08,0.013668,High,Red,0.3775407359906015,-0.3490000069141388,0.1440000087022781,False
5.8962,85.0067,0.2,0.158394,High,Red,0.3775407359906015,-0.3490000069141388,0.1440000087022781,False
5.960833,85.653833,0.08,0.060401,High,Red,0.3450232116644588,-0.320000022649765,0.1290000081062317,False
5.9712,85.7137,0.2,0.019375,High,Red,0.3450232116644588,-0.320000022649765,0.1290000081062317,False
6.151333,86.878,0.08,0.024011,High,Red,0.399344475105261,-0.3740000128746032,0.1400000005960464,False
6.1657,86.9503,0.2,0.033527,High,Red,0.399344475105261,-0.3740000128746032,0.1400000005960464,False
6.2255,87.559,0.08,0.013651,High,Red,0.4402840088194623,-0.4090000092983246,0.163000002503395,False
6.2437,87.6267,0.2,0.005113,Medium,Blue,0.468385546708815,-0.4290000200271606,0.1880000084638595,False
6.407333,88.701167,0.08,0.036134,High,Red,0.5878996619754359,-0.5049999952316284,0.301000028848648,False
6.4225,88.7502,0.2,0.062179,High,Red,0.5878996619754359,-0.5049999952316284,0.301000028848648,False
6.453833,89.322,0.08,0.024292,High,Red,0.5728315894542738,-0.4940000176429748,0.2900000214576721,False
6.4712,89.3815,0.2,0.009421,Medium,Blue,0.5343416729770747,-0.4640000164508819,0.2650000154972076,False
6.627,90.507,0.08,0.043598,High,Red,0.3577988515924486,-0.3220000267028808,0.1560000032186508,False
6.6318,90.5718,0.2,0.16596,High,Red,0.3577988515924486,-0.3220000267028808,0.1560000032186508,False
6.534833,91.068167,0.08,0.142389,High,Red,0.3883915649554927,-0.328000009059906,0.2080000042915344,False
6.5207,91.1452,0.2,0.115107,High,Red,0.4037635625415514,-0.3530000150203705,0.1960000097751617,False
6.4975,92.207667,0.08,0.644635,High,Red,0.6546640463165005,-0.6520000100135803,0.0590000040829181,False
6.497,92.2718,0.2,1.713479,High,Red,0.6546640463165005,-0.6520000100135803,0.0590000040829181,False
6.491,92.83,0.08,2.190999,High,Red,0.7490106937071564,-0.7490000128746033,-0.0040000001899898,False
6.4857,92.907,0.2,0.108294,High,Red,0.7590106030539009,-0.7590000629425049,-0.0040000001899898,False
6.539833,93.637833,0.08,0.119284,High,Red,0.6064091347799518,-0.6040000319480896,0.0540000014007091,False
6.5467,93.6842,0.2,0.091989,High,Red,0.6064091347799518,-0.6040000319480896,0.0540000014007091,False
6.687667,94.0705,0.08,0.051561,High,Red,0.5301566244270219,-0.5290000438690186,-0.0350000001490116,False
6.6998,94.1298,0.2,0.090555,High,Red,0.4600880434078551,-0.4600000083446502,0.0090000005438923,False
6.8465,94.835833,0.08,0.444696,High,Red,0.3325191791411341,-0.3120000064373016,0.1150000020861625,False
6.8548,94.8627,0.2,0.008997,Medium,Blue,0.3325191791411341,-0.3120000064373016,0.1150000020861625,False
6.923,95.3005,0.08,0.076352,High,Red,0.2580697742205724,-0.2580000162124634,-0.006000000052154,False
6.9282,95.3398,0.2,0.062895,High,Red,0.2580697742205724,-0.2580000162124634,-0.006000000052154,False
7.029333,96.2295,0.08,0.060082,High,Red,0.0873212483719313,-0.0560000017285347,0.06700000166893,False
7.0098,96.3013,0.2,0.110045,High,Red,0.0873212483719313,-0.0560000017285347,0.06700000166893,False
7.263167,96.8225,0.08,0.070376,High,Red,0.089005621549055,-0.0790000036358833,-0.0410000011324882,False
7.281667,96.902667,0.2,0.138437,High,Red,0.0394588401171339,-0.0390000008046627,0.006000000052154,False
-33.6215,1.0787,0.0,0.122643,High,Red,0.1941391380237766,0.0990000069141388,0.1670000106096267,False
-33.82,2.264,0.0,1.158296,High,Red,0.2073379016698238,-0.0830000042915344,-0.1900000125169754,False
-34.0253,3.4618,0.0,0.211219,High,Red,0.5312042944153275,-0.0930000022053718,0.5230000019073486,False
-34.1586,4.8587,0.0,0.162885,High,Red,0.2523351107003646,-0.2430000156164169,-0.0680000036954879,False
-34.3584,6.2549,0.0,0.988557,High,Red,0.1440590210020803,-0.0680000036954879,-0.1270000040531158,False
-34.3065,7.1063,0.0,0.218032,High,Red,0.0834865317793419,-0.0690000057220459,0.0470000021159648,False
-34.0162,9.7782,0.0,0.081762,High,Red,0.1201499111320314,0.006000000052154,0.1200000047683715,False
-33.7817,11.3967,0.0,1.684795,High,Red,0.1953868044059087,0.0760000050067901,0.1800000071525573,False
14.5523,160.7231,0.0,0.077542,High,Red,0.306471872942582,-0.270000010728836,0.145000010728836,False
15.2175,159.9003,0.0,0.034662,High,Red,0.2457030810102901,-0.2390000075101852,0.0570000037550926,False
15.7937,159.2056,0.0,0.004497,Medium,Blue,0.1645509174231811,-0.1610000133514404,0.0340000018477439,False
16.4507,158.5566,0.0,0.004845,Medium,Blue,0.1342013479770909,-0.0810000002384185,0.1070000082254409,False
17.4912,157.5383,0.0,0.044526,High,Red,0.1690976166957206,-0.145000010728836,0.0870000049471855,False
17.9596,157.078,0.0,0.067933,High,Red,0.2160578682297047,0.0050000003539025,0.2160000056028366,False
32.8112,156.4986,0.0,0.023471,High,Red,0.2391338612491929,0.0080000003799796,0.2390000075101852,False
19.4321,156.1433,0.0,0.05016,High,Red,0.3363406095059542,-0.3030000030994415,0.1460000127553939,False
19.6586,155.1127,0.0,0.082536,High,Red,0.3556135859630461,-0.3310000300407409,0.1300000101327896,False
20.5115,155.1814,0.0,0.169812,High,Red,0.3041134688499654,-0.1340000033378601,0.2730000019073486,False
21.5837,155.3391,0.0,0.024289,High,Red,0.3148031341237982,0.1900000125169754,0.2510000169277191,False
22.4588,155.2998,0.0,0.345741,High,Red,0.1220655575489928,-0.1000000014901161,0.0700000002980232,False
23.4111,155.2311,0.0,0.142847,High,Red,0.2631900696485778,-0.025000000372529,0.262000024318695,False
24.2949,155.0853,0.0,0.188329,High,Red,0.4246375175160539,-0.3310000300407409,0.2660000026226043,False
25.099,154.157,0.0,0.251981,High,Red,0.2361292139715313,-0.2110000103712082,0.106000006198883,False
25.7062,153.2397,0.0,0.050907,High,Red,0.3067262788436405,-0.1910000145435333,0.2400000095367431,False
26.3517,152.2958,0.0,0.382521,High,Red,0.1557241162679377,-0.0810000002384185,0.1330000013113021,False
27.0833,151.3647,0.0,0.237793,High,Red,0.3218400491334475,-0.3150000274181366,0.0659999996423721,False
27.8482,150.2578,0.0,3.907992,High,Red,0.1445856176694252,-0.1410000026226043,0.0320000015199184,False
28.5588,149.3047,0.0,0.252171,High,Red,0.130648393183763,0.0130000002682209,0.1300000101327896,False
29.7272,148.0468,0.0,2.381986,High,Red,0.1203411829527785,0.0890000015497207,-0.0810000002384185,False
33.2582,151.1831,0.0,0.627065,High,Red,0.1443087031128055,-0.0910000056028366,0.1120000034570694,False
32.0859,153.1712,0.0,0.394404,High,Red,0.1477565650247903,-0.1140000075101852,0.0940000042319297,False
31.2728,155.3199,0.0,0.169271,High,Red,0.1376372103770422,-0.0800000056624412,0.1120000034570694,False
30.7313,157.7742,0.0,0.180903,High,Red,0.0231948289041868,-0.0230000019073486,-0.003000000026077,False
30.191,160.4028,0.0,0.417249,High,Red,0.1256702120072247,-0.072000004351139,0.1030000075697898,False
30.4448,163.3177,0.0,0.098196,High,Red,0.0642884155015587,0.0170000009238719,0.0620000027120113,False
30.4993,166.0763,0.0,0.308357,High,Red,0.1498332476689478,-0.135000005364418,0.0650000050663948,False
30.077,168.133,0.0,0.600285,High,Red,0.1731704493010228,0.0420000031590461,0.1680000126361847,False
29.1979,169.8263,0.0,0.184778,High,Red,0.2130633794470419,-0.2100000083446502,0.0360000021755695,False
29.4129,172.0143,0.0,0.22878,High,Red,0.0900277789594452,-0.0590000040829181,0.0680000036954879,False
28.4783,175.315,0.0,0.925087,High,Red,0.0684762752659677,-0.0600000023841857,-0.032999999821186,False
-26.5485,106.8701,0.0,0.061322,High,Red,0.2706012024668778,0.2530000209808349,0.096000000834465,False
-24.3947,99.5107,0.0,0.077904,High,Red,0.1892828657304259,0.1880000084638595,-0.0220000017434358,False
-24.4876,98.1066,0.0,0.109123,High,Red,0.2794154778575747,0.2370000183582306,0.1480000019073486,False
-24.4935,96.4434,0.0,1.286257,High,Red,0.1087474207966886,0.0450000017881393,0.0990000069141388,False
-24.0191,94.8233,0.0,0.178068,High,Red,0.4778493598469986,0.4760000109672546,-0.0420000031590461,False
-21.4145,75.2972,0.0,0.248344,High,Red,0.0317804982120827,0.0290000010281801,0.0130000002682209,False
-21.2668,72.1455,0.0,0.058202,High,Red,0.2086552232903014,-0.2010000050067901,-0.0560000017285347,False
-21.049,68.4367,0.0,0.32823,High,Red,0.1209297349728742,0.0680000036954879,-0.1000000014901161,False
-20.6787,64.942,0.0,1.901534,High,Red,0.1220245917209672,-0.0790000036358833,-0.0930000022053718,False
-20.2472,61.6722,0.0,0.068356,High,Red,0.1694018970398905,0.101000003516674,0.1360000073909759,False
44.1738,8.9859,0.0,1.806665,High,Red,0.1488086098711633,-0.1200000047683715,0.0880000069737434,False
43.8789,9.3394,0.0,2.233436,High,Red,0.1812070749563982,-0.1100000068545341,0.1440000087022781,False
43.2046,8.999,0.0,0.303079,High,Red,0.1760113682881924,0.1420000046491623,0.1040000021457672,False
42.8895,10.2292,0.0,1.37742,High,Red,0.0411946609936767,0.0410000011324882,-0.0040000001899898,False
42.8428,10.2831,0.0,9.402886,High,Red,0.0178044946931256,0.0140000004321336,0.0110000008717179,False
42.8743,8.2616,0.0,1.650628,High,Red,0.0822800137470067,0.0230000019073486,0.0790000036358833,False
42.8568,8.317,0.0,0.398427,High,Red,0.0822800137470067,0.0230000019073486,0.0790000036358833,False
42.7962,8.4162,0.0,2.012023,High,Red,0.169026639782502,-0.003000000026077,0.1690000146627426,False
42.757,8.4698,0.0,0.314502,High,Red,0.169026639782502,-0.003000000026077,0.1690000146627426,False
